"","Request.id","Pickup.point","Driver.id","Status","Request.date","Request.time","Drop.date","Drop.time","Req_weekdays","Drop_weekdays","Req.hrs","drop.hrs","timeSlot","triptime","supply_demand"
"2579",5286,"City","272","Trip Completed","2016-07-14","21:40:48","2016-07-14","22:28:36","Thu","Thu",22,"22","Late-evening",47.8,"Supply Airport"
"2580",5526,"City","272","Trip Completed","2016-07-15","05:19:00","2016-07-15","06:13:40","Fri","Fri",6,"06","Morning",54.6666666666667,"Supply Airport"
"2581",5905,"Airport","272","Trip Completed","2016-07-15","09:51:06","2016-07-15","10:29:06","Fri","Fri",10,"10","Morning",38,"Supply City"
"2582",6231,"Airport","272","Trip Completed","2016-07-15","17:45:25","2016-07-15","18:24:44","Fri","Fri",18,"18","Late-evening",39.3166666666667,"Supply City"
"2583",258,"Airport","273","Trip Completed","2016-07-11","06:36:00","2016-07-11","07:19:00","Mon","Mon",7,"07","Morning",43,"Supply City"
"2584",723,"City","273","Trip Completed","2016-07-11","15:03:00","2016-07-11","15:54:00","Mon","Mon",16,"15","Evening",51,"Supply Airport"
"2585",930,"City","273","Trip Completed","2016-07-11","18:27:00","2016-07-11","19:08:00","Mon","Mon",19,"19","Late-evening",41,"Supply Airport"
"2586",1498,"City","273","Trip Completed","2016-07-12","05:30:00","2016-07-12","06:15:00","Tue","Tue",6,"06","Morning",45,"Supply Airport"
"2587",2553,"Airport","273","Trip Completed","2016-07-12","21:23:00","2016-07-12","22:44:00","Tue","Tue",22,"22","Late-evening",81,"Supply City"
"2588",3777,"Airport","273","Trip Completed","2016-07-13","20:47:31","2016-07-13","21:28:07","Wed","Wed",21,"21","Late-evening",40.6,"Supply City"
"2589",3914,"City","273","Trip Completed","2016-07-13","22:09:53","2016-07-13","22:40:43","Wed","Wed",23,"22","Late-evening",30.8333333333333,"Supply Airport"
"2590",4114,"City","273","Trip Completed","2016-07-14","04:04:43","2016-07-14","04:42:17","Thu","Thu",5,"04","Early Morning",37.5666666666667,"Supply Airport"
"2591",5703,"Airport","273","Trip Completed","2016-07-15","07:27:53","2016-07-15","08:23:13","Fri","Fri",8,"08","Morning",55.3333333333333,"Supply City"
"2592",5888,"City","273","Trip Completed","2016-07-15","09:38:06","2016-07-15","10:35:38","Fri","Fri",10,"10","Morning",57.5333333333333,"Supply Airport"
"2593",6042,"Airport","273","Trip Completed","2016-07-15","13:09:43","2016-07-15","14:30:50","Fri","Fri",14,"14","Afternoon",81.1166666666667,"Supply City"
"2594",6150,"Airport","273","Trip Completed","2016-07-15","16:21:43","2016-07-15","17:20:32","Fri","Fri",17,"17","Evening",58.8166666666667,"Supply City"
"2595",410,"City","274","Trip Completed","2016-07-11","08:34:00","2016-07-11","09:25:00","Mon","Mon",9,"09","Morning",51,"Supply Airport"
"2596",610,"Airport","274","Trip Completed","2016-07-11","11:49:00","2016-07-11","12:58:00","Mon","Mon",12,"12","Afternoon",69,"Supply City"
"2597",719,"Airport","274","Trip Completed","2016-07-11","14:52:00","2016-07-11","15:32:00","Mon","Mon",15,"15","Evening",40,"Supply City"
"2598",1060,"City","274","Trip Completed","2016-07-11","19:50:00","2016-07-11","20:48:00","Mon","Mon",20,"20","Late-evening",58,"Supply Airport"
"2599",1929,"City","274","Trip Completed","2016-07-12","11:18:00","2016-07-12","12:16:00","Tue","Tue",12,"12","Afternoon",58,"Supply Airport"
"2600",2101,"City","274","Trip Completed","2016-07-12","16:10:00","2016-07-12","17:10:00","Tue","Tue",17,"17","Evening",60,"Supply Airport"
"2601",2282,"City","274","Trip Completed","2016-07-12","18:42:00","2016-07-12","19:45:00","Tue","Tue",19,"19","Late-evening",63,"Supply Airport"
"2602",3190,"City","274","Trip Completed","2016-07-13","09:28:16","2016-07-13","10:44:23","Wed","Wed",10,"10","Morning",76.1166666666667,"Supply Airport"
"2603",3412,"City","274","Trip Completed","2016-07-13","15:26:37","2016-07-13","16:04:48","Wed","Wed",16,"16","Evening",38.1833333333333,"Supply Airport"
"2604",3725,"City","274","Trip Completed","2016-07-13","20:00:58","2016-07-13","21:13:37","Wed","Wed",21,"21","Late-evening",72.65,"Supply Airport"
"2605",4612,"City","274","Trip Completed","2016-07-14","10:41:28","2016-07-14","11:31:43","Thu","Thu",11,"11","Morning",50.25,"Supply Airport"
"2606",5033,"Airport","274","Trip Completed","2016-07-14","19:16:11","2016-07-14","20:06:00","Thu","Thu",20,"20","Late-evening",49.8166666666667,"Supply City"
"2607",5764,"City","274","Trip Completed","2016-07-15","08:17:31","2016-07-15","09:01:46","Fri","Fri",9,"09","Morning",44.25,"Supply Airport"
"2608",6750,"Airport","274","Trip Completed","2016-07-15","23:51:42","2016-07-16","00:49:54","Fri","Sat",24,"00","Late-evening",58.2,"Supply City"
"2609",314,"Airport","275","Trip Completed","2016-07-11","07:28:00","2016-07-11","08:15:00","Mon","Mon",8,"08","Morning",47,"Supply City"
"2610",757,"Airport","275","Trip Completed","2016-07-11","16:01:00","2016-07-11","16:52:00","Mon","Mon",17,"16","Evening",51,"Supply City"
"2611",2123,"City","275","Trip Completed","2016-07-12","16:45:00","2016-07-12","17:40:00","Tue","Tue",17,"17","Evening",55,"Supply Airport"
"2612",2824,"City","275","Trip Completed","2016-07-13","05:10:28","2016-07-13","06:29:18","Wed","Wed",6,"06","Morning",78.8333333333333,"Supply Airport"
"2613",3445,"Airport","275","Trip Completed","2016-07-13","16:39:52","2016-07-13","17:22:26","Wed","Wed",17,"17","Evening",42.5666666666667,"Supply City"
"2614",3690,"Airport","275","Trip Completed","2016-07-13","19:43:33","2016-07-13","20:48:13","Wed","Wed",20,"20","Late-evening",64.6666666666667,"Supply City"
"2615",5440,"Airport","275","Trip Completed","2016-07-15","03:04:32","2016-07-15","04:04:20","Fri","Fri",4,"04","Early Morning",59.8,"Supply City"
"2616",6090,"Airport","275","Trip Completed","2016-07-15","14:31:47","2016-07-15","15:09:22","Fri","Fri",15,"15","Evening",37.5833333333333,"Supply City"
"2617",303,"Airport","276","Trip Completed","2016-07-11","07:19:00","2016-07-11","08:01:00","Mon","Mon",8,"08","Morning",42,"Supply City"
"2618",560,"Airport","276","Trip Completed","2016-07-11","10:16:00","2016-07-11","11:25:00","Mon","Mon",11,"11","Morning",69,"Supply City"
"2619",1319,"City","276","Trip Completed","2016-07-11","22:48:00","2016-07-11","23:43:00","Mon","Mon",23,"23","Late-evening",55,"Supply Airport"
"2620",1493,"Airport","276","Trip Completed","2016-07-12","05:28:00","2016-07-12","06:22:00","Tue","Tue",6,"06","Morning",54,"Supply City"
"2621",1662,"City","276","Trip Completed","2016-07-12","07:27:00","2016-07-12","08:32:00","Tue","Tue",8,"08","Morning",65,"Supply Airport"
"2622",2020,"City","276","Trip Completed","2016-07-12","13:40:00","2016-07-12","14:37:00","Tue","Tue",14,"14","Afternoon",57,"Supply Airport"
"2623",2407,"City","276","Trip Completed","2016-07-12","19:57:00","2016-07-12","20:47:00","Tue","Tue",20,"20","Late-evening",50,"Supply Airport"
"2624",2818,"Airport","276","Trip Completed","2016-07-13","05:05:59","2016-07-13","05:37:28","Wed","Wed",6,"05","Morning",31.4833333333333,"Supply City"
"2625",3827,"City","276","Trip Completed","2016-07-13","21:10:35","2016-07-13","22:09:18","Wed","Wed",22,"22","Late-evening",58.7166666666667,"Supply Airport"
"2626",4421,"City","276","Trip Completed","2016-07-14","08:16:58","2016-07-14","09:20:40","Thu","Thu",9,"09","Morning",63.7,"Supply Airport"
"2627",5673,"Airport","276","Trip Completed","2016-07-15","07:05:19","2016-07-15","07:39:49","Fri","Fri",8,"07","Morning",34.5,"Supply City"
"2628",6372,"Airport","276","Trip Completed","2016-07-15","19:09:35","2016-07-15","19:37:24","Fri","Fri",20,"19","Late-evening",27.8166666666667,"Supply City"
"2629",6563,"City","276","Trip Completed","2016-07-15","21:03:48","2016-07-15","22:21:22","Fri","Fri",22,"22","Late-evening",77.5666666666667,"Supply Airport"
"2630",579,"City","277","Trip Completed","2016-07-11","11:04:00","2016-07-11","12:02:00","Mon","Mon",12,"12","Afternoon",58,"Supply Airport"
"2631",689,"City","277","Trip Completed","2016-07-11","13:45:00","2016-07-11","14:19:00","Mon","Mon",14,"14","Afternoon",34,"Supply Airport"
"2632",724,"Airport","277","Trip Completed","2016-07-11","15:06:00","2016-07-11","15:42:00","Mon","Mon",16,"15","Evening",36,"Supply City"
"2633",1499,"City","277","Trip Completed","2016-07-12","05:30:00","2016-07-12","06:18:00","Tue","Tue",6,"06","Morning",48,"Supply Airport"
"2634",3960,"Airport","277","Trip Completed","2016-07-13","22:52:41","2016-07-13","23:33:44","Wed","Wed",23,"23","Late-evening",41.05,"Supply City"
"2635",4919,"Airport","277","Trip Completed","2016-07-14","18:16:47","2016-07-14","18:54:51","Thu","Thu",19,"18","Late-evening",38.0666666666667,"Supply City"
"2636",6334,"Airport","277","Trip Completed","2016-07-15","18:43:20","2016-07-15","19:50:18","Fri","Fri",19,"19","Late-evening",66.9666666666667,"Supply City"
"2637",1577,"Airport","278","Trip Completed","2016-07-12","06:22:00","2016-07-12","07:37:00","Tue","Tue",7,"07","Morning",75,"Supply City"
"2638",2197,"Airport","278","Trip Completed","2016-07-12","17:53:00","2016-07-12","18:27:00","Tue","Tue",18,"18","Late-evening",34,"Supply City"
"2639",2509,"City","278","Trip Completed","2016-07-12","21:01:00","2016-07-12","21:51:00","Tue","Tue",22,"21","Late-evening",50,"Supply Airport"
"2640",3514,"Airport","278","Trip Completed","2016-07-13","17:42:12","2016-07-13","18:29:48","Wed","Wed",18,"18","Late-evening",47.6,"Supply City"
"2641",4588,"City","278","Trip Completed","2016-07-14","10:01:28","2016-07-14","11:11:25","Thu","Thu",11,"11","Morning",69.95,"Supply Airport"
"2642",5929,"Airport","278","Trip Completed","2016-07-15","10:06:37","2016-07-15","10:53:39","Fri","Fri",11,"10","Morning",47.0333333333333,"Supply City"
"2643",6335,"City","278","Trip Completed","2016-07-15","18:45:58","2016-07-15","19:18:27","Fri","Fri",19,"19","Late-evening",32.4833333333333,"Supply Airport"
"2644",375,"Airport","279","Trip Completed","2016-07-11","08:07:00","2016-07-11","09:26:00","Mon","Mon",9,"09","Morning",79,"Supply City"
"2645",555,"City","279","Trip Completed","2016-07-11","10:16:00","2016-07-11","11:01:00","Mon","Mon",11,"11","Morning",45,"Supply Airport"
"2646",622,"Airport","279","Trip Completed","2016-07-11","12:01:00","2016-07-11","13:15:00","Mon","Mon",13,"13","Afternoon",74,"Supply City"
"2647",1975,"City","279","Trip Completed","2016-07-12","12:17:00","2016-07-12","13:34:00","Tue","Tue",13,"13","Afternoon",77,"Supply Airport"
"2648",2831,"Airport","279","Trip Completed","2016-07-13","05:22:17","2016-07-13","06:26:06","Wed","Wed",6,"06","Morning",63.8166666666667,"Supply City"
"2649",3085,"Airport","279","Trip Completed","2016-07-13","08:18:54","2016-07-13","08:55:31","Wed","Wed",9,"08","Morning",36.6166666666667,"Supply City"
"2650",3418,"City","279","Trip Completed","2016-07-13","15:37:16","2016-07-13","16:45:57","Wed","Wed",16,"16","Evening",68.6833333333333,"Supply Airport"
"2651",3915,"City","279","Trip Completed","2016-07-13","22:08:31","2016-07-13","23:26:52","Wed","Wed",23,"23","Late-evening",78.35,"Supply Airport"
"2652",4443,"Airport","279","Trip Completed","2016-07-14","08:29:44","2016-07-14","09:40:20","Thu","Thu",9,"09","Morning",70.6,"Supply City"
"2653",5686,"City","279","Trip Completed","2016-07-15","07:19:13","2016-07-15","08:22:44","Fri","Fri",8,"08","Morning",63.5166666666667,"Supply Airport"
"2654",6120,"Airport","279","Trip Completed","2016-07-15","15:21:39","2016-07-15","16:06:05","Fri","Fri",16,"16","Evening",44.4333333333333,"Supply City"
"2655",6274,"Airport","279","Trip Completed","2016-07-15","18:18:34","2016-07-15","19:02:40","Fri","Fri",19,"19","Late-evening",44.1,"Supply City"
"2656",6364,"City","279","Trip Completed","2016-07-15","19:11:18","2016-07-15","19:50:39","Fri","Fri",20,"19","Late-evening",39.35,"Supply Airport"
"2657",89,"City","280","Trip Completed","2016-07-11","04:52:00","2016-07-11","05:51:00","Mon","Mon",5,"05","Early Morning",59,"Supply Airport"
"2658",805,"Airport","280","Trip Completed","2016-07-11","17:19:00","2016-07-11","18:18:00","Mon","Mon",18,"18","Late-evening",59,"Supply City"
"2659",2836,"City","280","Trip Completed","2016-07-13","05:20:12","2016-07-13","06:22:58","Wed","Wed",6,"06","Morning",62.7666666666667,"Supply Airport"
"2660",3298,"City","280","Trip Completed","2016-07-13","11:44:06","2016-07-13","12:47:18","Wed","Wed",12,"12","Afternoon",63.2,"Supply Airport"
"2661",5506,"City","280","Trip Completed","2016-07-15","05:06:18","2016-07-15","05:41:21","Fri","Fri",6,"05","Morning",35.05,"Supply Airport"
"2662",6159,"City","280","Trip Completed","2016-07-15","16:35:35","2016-07-15","17:23:29","Fri","Fri",17,"17","Evening",47.9,"Supply Airport"
"2663",6492,"City","280","Trip Completed","2016-07-15","20:31:29","2016-07-15","21:18:30","Fri","Fri",21,"21","Late-evening",47.0166666666667,"Supply Airport"
"2664",592,"City","281","Trip Completed","2016-07-11","11:18:00","2016-07-11","11:54:00","Mon","Mon",12,"11","Afternoon",36,"Supply Airport"
"2665",737,"Airport","281","Trip Completed","2016-07-11","15:30:00","2016-07-11","16:04:00","Mon","Mon",16,"16","Evening",34,"Supply City"
"2666",1108,"City","281","Trip Completed","2016-07-11","20:11:00","2016-07-11","20:53:00","Mon","Mon",21,"20","Late-evening",42,"Supply Airport"
"2667",1387,"Airport","281","Trip Completed","2016-07-12","01:33:00","2016-07-12","02:18:00","Tue","Tue",2,"02","Early Morning",45,"Supply City"
"2668",2311,"Airport","281","Trip Completed","2016-07-12","19:00:00","2016-07-12","19:56:00","Tue","Tue",20,"19","Late-evening",56,"Supply City"
"2669",2887,"City","281","Trip Completed","2016-07-13","05:50:50","2016-07-13","06:28:37","Wed","Wed",6,"06","Morning",37.7833333333333,"Supply Airport"
"2670",3283,"City","281","Trip Completed","2016-07-13","10:51:27","2016-07-13","11:36:14","Wed","Wed",11,"11","Morning",44.7833333333333,"Supply Airport"
"2671",4341,"City","281","Trip Completed","2016-07-14","07:14:10","2016-07-14","08:26:03","Thu","Thu",8,"08","Morning",71.8833333333333,"Supply Airport"
"2672",5025,"Airport","281","Trip Completed","2016-07-14","19:05:58","2016-07-14","20:08:00","Thu","Thu",20,"20","Late-evening",62.0333333333333,"Supply City"
"2673",5437,"Airport","281","Trip Completed","2016-07-15","02:59:50","2016-07-15","03:57:34","Fri","Fri",3,"03","Early Morning",57.7333333333333,"Supply City"
"2674",5652,"City","281","Trip Completed","2016-07-15","06:56:07","2016-07-15","08:07:42","Fri","Fri",7,"08","Morning",71.5833333333333,"Supply Airport"
"2675",672,"Airport","282","Trip Completed","2016-07-11","13:20:00","2016-07-11","14:22:00","Mon","Mon",14,"14","Afternoon",62,"Supply City"
"2676",1578,"Airport","282","Trip Completed","2016-07-12","06:25:00","2016-07-12","07:42:00","Tue","Tue",7,"07","Morning",77,"Supply City"
"2677",4506,"City","282","Trip Completed","2016-07-14","09:09:42","2016-07-14","10:08:17","Thu","Thu",10,"10","Morning",58.5833333333333,"Supply Airport"
"2678",4762,"City","282","Trip Completed","2016-07-14","15:22:12","2016-07-14","16:19:27","Thu","Thu",16,"16","Evening",57.25,"Supply Airport"
"2679",6081,"City","282","Trip Completed","2016-07-15","14:22:48","2016-07-15","15:12:20","Fri","Fri",15,"15","Evening",49.5333333333333,"Supply Airport"
"2680",6503,"City","282","Trip Completed","2016-07-15","20:30:34","2016-07-15","21:22:33","Fri","Fri",21,"21","Late-evening",51.9833333333333,"Supply Airport"
"2681",649,"City","283","Trip Completed","2016-07-11","12:42:00","2016-07-11","13:16:00","Mon","Mon",13,"13","Afternoon",34,"Supply Airport"
"2682",1040,"City","283","Trip Completed","2016-07-11","19:33:00","2016-07-11","20:15:00","Mon","Mon",20,"20","Late-evening",42,"Supply Airport"
"2683",1461,"Airport","283","Trip Completed","2016-07-12","04:58:00","2016-07-12","06:10:00","Tue","Tue",5,"06","Early Morning",72,"Supply City"
"2684",2497,"City","283","Trip Completed","2016-07-12","20:57:00","2016-07-12","21:42:00","Tue","Tue",21,"21","Late-evening",45,"Supply Airport"
"2685",2758,"City","283","Trip Completed","2016-07-13","03:48:21","2016-07-13","04:21:53","Wed","Wed",4,"04","Early Morning",33.5333333333333,"Supply Airport"
"2686",2991,"Airport","283","Trip Completed","2016-07-13","07:07:29","2016-07-13","08:07:22","Wed","Wed",8,"08","Morning",59.8833333333333,"Supply City"
"2687",3458,"City","283","Trip Completed","2016-07-13","17:04:29","2016-07-13","18:02:55","Wed","Wed",18,"18","Late-evening",58.4333333333333,"Supply Airport"
"2688",3830,"Airport","283","Trip Completed","2016-07-13","21:14:26","2016-07-13","22:02:10","Wed","Wed",22,"22","Late-evening",47.7333333333333,"Supply City"
"2689",6685,"Airport","283","Trip Completed","2016-07-15","22:34:55","2016-07-15","23:27:52","Fri","Fri",23,"23","Late-evening",52.95,"Supply City"
"2690",420,"City","284","Trip Completed","2016-07-11","08:37:00","2016-07-11","09:27:00","Mon","Mon",9,"09","Morning",50,"Supply Airport"
"2691",662,"City","284","Trip Completed","2016-07-11","12:58:00","2016-07-11","14:02:00","Mon","Mon",13,"14","Afternoon",64,"Supply Airport"
"2692",791,"Airport","284","Trip Completed","2016-07-11","16:55:00","2016-07-11","17:35:00","Mon","Mon",17,"17","Evening",40,"Supply City"
"2693",1164,"City","284","Trip Completed","2016-07-11","20:50:00","2016-07-11","21:39:00","Mon","Mon",21,"21","Late-evening",49,"Supply Airport"
"2694",2939,"City","284","Trip Completed","2016-07-13","06:25:15","2016-07-13","07:05:09","Wed","Wed",7,"07","Morning",39.9,"Supply Airport"
"2695",3867,"City","284","Trip Completed","2016-07-13","21:45:14","2016-07-13","22:24:40","Wed","Wed",22,"22","Late-evening",39.4333333333333,"Supply Airport"
"2696",4290,"City","284","Trip Completed","2016-07-14","06:36:01","2016-07-14","07:36:04","Thu","Thu",7,"07","Morning",60.05,"Supply Airport"
"2697",4400,"Airport","284","Trip Completed","2016-07-14","08:01:59","2016-07-14","08:44:13","Thu","Thu",9,"08","Morning",42.2333333333333,"Supply City"
"2698",5100,"Airport","284","Trip Completed","2016-07-14","19:58:08","2016-07-14","20:43:30","Thu","Thu",20,"20","Late-evening",45.3666666666667,"Supply City"
"2699",5956,"City","284","Trip Completed","2016-07-15","10:41:34","2016-07-15","11:44:04","Fri","Fri",11,"11","Morning",62.5,"Supply Airport"
"2700",6701,"City","284","Trip Completed","2016-07-15","22:55:07","2016-07-15","23:37:35","Fri","Fri",23,"23","Late-evening",42.4666666666667,"Supply Airport"
"2701",1,"Airport","285","Trip Completed","2016-07-11","00:20:00","2016-07-11","00:51:00","Mon","Mon",1,"00","Early Morning",31,"Supply City"
"2702",1923,"City","285","Trip Completed","2016-07-12","11:00:00","2016-07-12","12:00:00","Tue","Tue",12,"12","Afternoon",60,"Supply Airport"
"2703",3804,"Airport","285","Trip Completed","2016-07-13","21:00:54","2016-07-13","21:37:45","Wed","Wed",22,"21","Late-evening",36.85,"Supply City"
